Monastery,Latitude,Longitude,City,Country,Administrative Region,Historical Region,Starting,Ending,Monastery_index
Cistercians,45.55,0.39,Angoulême,France,Poitou-Charentes ,WESTERN FRANCE,1161,1791,0
Cistercians,45.27,1.22,Limoges,France,Aquitane,WESTERN FRANCE,1162,1791,0
Cistercians,46.48,-0.13,Poitiers,France,Poitou-Charentes ,WESTERN FRANCE,1163,1791,0
Cistercians,46.16,-1.07,La Rochelle,France,Poitou-Charentes ,WESTERN FRANCE,1168,1791,0
Cistercians,44.51,-0.16,Bordeaux,France,Aquitane,WESTERN FRANCE,1189,1939,0
Cistercians,46.28,-1.1,Saintes,France,Poitou-Charentes ,WESTERN FRANCE,1191,1791,0
Cistercians,46.31,0.17,Poitiers,France,Poitou-Charentes ,WESTERN FRANCE,1230,1791,0
Cistercians,43.39,-0.7,Bayonne,France,Aquitane,WESTERN FRANCE,1287,1791,0
Cistercians,45.74,-0.64,Saintes,France,Aquitane,WESTERN FRANCE,1292,2011,0
Cistercians,47.77,9.27,Konstanz,Germany,Tübingen,BADEN-WUERTTEMBERG,1134,1804,0
Cistercians,49.0,8.81,Spire,Germany,Karlsruhe,BADEN-WUERTTEMBERG,1139,1648,0
Cistercians,49.43,8.8,Freiburg,Germany,Karlsruhe,BADEN-WUERTTEMBERG,1145,1556,0
Cistercians,48.79,8.43,Spire,Germany,Karlsruhe,BADEN-WUERTTEMBERG,1147,1535,0
Cistercians,49.71,9.54,Fribourg-Brisgrovie,Germany,Stuttgart,BADEN-WUERTTEMBERG,1151,1931,0
Cistercians,49.36,12.51,Stuttgart,Germany,Stuttgart,BADEN-WUERTTEMBERG,1156,1803,0
Cistercians,48.14,7.89,Constance,Germany,Freiburg,BADEN-WUERTTEMBERG,1158,1806,0
Cistercians,48.56,9.06,Constance,Germany,Tübingen,BADEN-WUERTTEMBERG,1180,1560,0
Cistercians,48.58,13.08,Passau,Germany,Niederbayern,BAYERN,1123,1991,0
Cistercians,49.84,10.49,Wurzbourg,Germany,Oberfranken,BAYERN,1127,1803,0
Cistercians,49.33,10.79,Eichstätt,Germany,Mittelfranken,BAYERN,1132,1578,0
Cistercians,48.76,10.79,Augsbourg,Germany,Schwaben,BAYERN,1133,1802,0
Cistercians,50.11,11.11,Bamberg,Germany,Oberfranken,BAYERN,1133,1803,0
Cistercians,50.0,12.3,Ratisbonne,Germany,Oberpfalz,BAYERN,1133,1803,0
Cistercians,48.12,12.78,Passau,Germany,Oberbayern,BAYERN,1143,1803,0
Cistercians,49.18,12.37,Regensburg,Germany,Oberpfalz,BAYERN,1143,1803,0
Cistercians,50.27,10.28,Würzburg,Germany,Unterfranken,BAYERN,1158,1897,0
Cistercians,48.17,11.24,München-Fr.,Germany,Oberbayern,BAYERN,1263,1803,0
Cistercians,48.52,13.31,Passau,Germany,Niederbayern,BAYERN,1274,1930,0
Cistercians,48.96,12.96,Regensburg,Germany,Niederbayern,BAYERN,1285,1930,0
Cistercians,48.73,10.11,Augsbourg,Germany,Schwaben,BAYERN,1303,1553,0
Cistercians,51.99,13.07,Juterbog,Germany,Brandenburg Südwest,BRANDENBURG,1170,1553,0
Cistercians,53.32,12.74,Berlin,Germany,Brandenburg Südwest,BRANDENBURG,1188,1542,0
Cistercians,52.89,13.88,Berlin,Germany,Brandenburg – Nordost,BRANDENBURG,1231,1540,0
Cistercians,52.09,14.65,Görlitz,Germany,Brandenburg – Nordost,BRANDENBURG,1268,1817,0
Cistercians,53.17,13.22,Berlin,Germany,Brandenburg – Nordost,BRANDENBURG,1299,1541,0
Cistercians,52.11,9.91,Hildesheim,Germany,Hannover,BREMEN - HAMBURG - NIEDERSACHSEN,1125,1806,0
Cistercians,51.58,10.61,Mayence,Germany,Braunschweig,BREMEN - HAMBURG - NIEDERSACHSEN,1129,1668,0
Cistercians,51.89,9.59,Holzminden,Germany,Hannover,BREMEN - HAMBURG - NIEDERSACHSEN,1135,1542,0
Cistercians,52.26,10.57,Halberstadt,Germany,Braunschweig,BREMEN - HAMBURG - NIEDERSACHSEN,1145,1568,0
Cistercians,52.45,9.15,Minden,Germany,Hannover,BREMEN - HAMBURG - NIEDERSACHSEN,1163,1593,0
Cistercians,53.11,8.44,Münster,Germany,Weser-Ems,BREMEN - HAMBURG - NIEDERSACHSEN,1192,1536,0
Cistercians,53.39,7.43,Brême,Germany,Weser-Ems,BREMEN - HAMBURG - NIEDERSACHSEN,1228,1527,0
Cistercians,52.28,10.99,Helmstedt,Germany,Braunschweig,BREMEN - HAMBURG - NIEDERSACHSEN,1234,2011,0
Cistercians,53.29,10.51,Hildesheim,Germany,Lüneburg,BREMEN - HAMBURG - NIEDERSACHSEN,1243,1531,0
Cistercians,52.09,10.13,Hildesheim,Germany,Hannover,BREMEN - HAMBURG - NIEDERSACHSEN,1443,1803,0
Cistercians,50.04,8.04,Limburg,Germany,Darmstadt,HESSEN,1135,1803,0
Cistercians,50.49,8.79,Wetteraukreis,Germany,Darmstadt,HESSEN,1151,1803,0
Cistercians,51.02,8.97,Mainz,Germany,Kassel,HESSEN,1188,1527,0
Cistercians,53.87,13.56,Berlin,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1153,1535,0
Cistercians,54.1,11.9,Schwerin,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1171,1552,0
Cistercians,53.89,12.86,Hamburg,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1172,1552,0
Cistercians,54.08,13.45,Berlin,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1199,1535,0
Cistercians,54.58,13.1,Berlin,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1296,1536,0
Cistercians,51.55,8.99,Paderborn,Germany,Detmold,NORDRHEIN - WESTFALEN,1098,1944,0
Cistercians,51.5,6.51,Cologne,Germany,Düsseldorf,NORDRHEIN - WESTFALEN,1123,1802,0
Cistercians,51.05,7.13,Cologne,Germany,Arnsberg,NORDRHEIN - WESTFALEN,1133,1803,0
Cistercians,51.41,8.77,Paderborn,Germany,Arnsberg,NORDRHEIN - WESTFALEN,1170,1804,0
Cistercians,51.94,8.28,Gütersloh,Germany,Detmold,NORDRHEIN - WESTFALEN,1185,1803,0
Cistercians,50.69,7.21,Köln,Germany,Köln,NORDRHEIN - WESTFALEN,1189,1803,0
Cistercians,50.79,6.91,Köln,Germany,Köln,NORDRHEIN - WESTFALEN,1197,1591,0
Cistercians,51.43,6.73,Düsseldorf,Germany,Düsseldorf,NORDRHEIN - WESTFALEN,1231,1534,0
Cistercians,51.08,6.59,Köln,Germany,Düsseldorf,NORDRHEIN - WESTFALEN,1296,1803,0
Cistercians,52.04,7.24,Münster,Germany,Münster,NORDRHEIN - WESTFALEN,1448,1803,0
Cistercians,49.77,7.7,Bad Kreuznach,Germany,Koblenz,RHEINLAND - PFALZ - SAARL,1119,1555,0
Cistercians,50.02,6.75,Trier,Germany,Rheinhessen- Pfalz,RHEINLAND - PFALZ - SAARL,1134,1819,0
Cistercians,49.5,7.77,Mayence,Germany,Rheinhessen- Pfalz,RHEINLAND - PFALZ - SAARL,1145,1561,0
Cistercians,49.24,7.97,Spire,Germany,Rheinhessen- Pfalz,RHEINLAND - PFALZ - SAARL,1148,1560,0
Cistercians,49.45,7.23,Werschweiler,Germany,Saarland,RHEINLAND - PFALZ - SAARL,1171,2011,0
Cistercians,50.68,7.8,Limburg,Germany,Rheinhessen- Pfalz,RHEINLAND - PFALZ - SAARL,1215,1888,0
Cistercians,51.05,13.3,Dresden-Meissen,Germany,Dresden,SACHSEN,1162,1540,0
Cistercians,51.15,12.98,Dresden-Meissen,Germany,Leipzig,SACHSEN,1192,1526,0
Cistercians,50.57,12.81,Dresden-Meissen,Germany,Chemnitz,SACHSEN,1235,1536,0
Cistercians,53.82,10.47,Hamburg,Germany,Schleswig-Holstein ,SCHLESWIG - HOLSTEIN,1188,1582,0
Cistercians,54.83,9.54,Slesvig,Germany,Schleswig-Holstein ,SCHLESWIG - HOLSTEIN,1192,1541,0
Cistercians,51.25,10.56,Mayence,Germany,Thuringen,THURINGEN - ANHALT,1131,1540,0
Cistercians,51.14,11.75,Magdeburg,Germany,Sachsen-Anhalt ,THURINGEN - ANHALT,1132,1540,0
Cistercians,51.46,11.51,Halberstadt,Germany,Sachsen-Anhalt ,THURINGEN - ANHALT,1141,1550,0
Cistercians,50.82,10.65,Mayence,Germany,Thuringen,THURINGEN - ANHALT,1142,1528,0
Cistercians,51.8,10.91,Halberstadt,Germany,Sachsen-Anhalt ,THURINGEN - ANHALT,1146,1544,0
Cistercians,51.35,10.38,Eichsfeld,Germany,Thuringen,THURINGEN - ANHALT,1162,1803,0
Cistercians,47.69,18.9,Veszprém,Hungary,Közép-Magyarország,CENTRAL HUNGARY,1184,1526,0
Cistercians,47.91,19.69,Heves,Hungary,Észak-Magyarország,CENTRAL HUNGARY,1191,1544,0
Cistercians,48.04,20.36,Eger,Hungary,Észak-Magyarország,CENTRAL HUNGARY,1232,1534,0
Cistercians,46.18,18.72,Pécs,Hungary,Dél-Dunántúl,WESTERN HUNGARY,1142,1478,0
Cistercians,47.26,17.87,Veszprém,Hungary,Közép-Dunántúl,WESTERN HUNGARY,1182,1527,0
Cistercians,46.95,16.27,Szombathely,Hungary,Nyugat-Dunántúl,WESTERN HUNGARY,1184,1950,0
Cistercians,48.61,16.13,Györ,Hungary,Nyugat-Dunántúl,WESTERN HUNGARY,1197,2011,0
Cistercians,47.78,18.73,Esztergom,Hungary,Közép-Dunántúl,WESTERN HUNGARY,1202,1474,0
Cistercians,47.15,16.45,Szombathely,Hungary,Nyugat-Dunántúl,WESTERN HUNGARY,1219,1526,0
Cistercians,46.07,18.23,Pécs,Hungary,Dél-Dunántúl,WESTERN HUNGARY,1232,2011,0
Cistercians,47.23,18.9,Veszprém,Hungary,Közép-Dunántúl,WESTERN HUNGARY,1252,1482,0
Cistercians,46.37,18.13,Kalocsa,Hungary,Dél-Dunántúl,WESTERN HUNGARY,1263,1537,0
Cistercians,53.58,-6.69,Meath,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1147,1537,0
Cistercians,52.51,-8.66,Limerick,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1148,1576,0
Cistercians,52.94,-6.7,Leighlin,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1149,1537,0
Cistercians,52.34,-7.74,Lismore,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1151,1540,0
Cistercians,52.33,-9.79,Ardfert,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1154,1537,0
Cistercians,52.13,-8.28,Cloyne,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1170,1540,0
Cistercians,51.64,-8.75,Ross,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1172,1544,0
Cistercians,52.52,-7.13,Ossory,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1180,1540,0
Cistercians,52.64,-7.86,Cashel,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1180,1536,0
Cistercians,52.38,-6.95,Fern,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1182,1537,0
Cistercians,52.67,-7.55,Cashel,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1184,1539,0
Cistercians,53.95,-6.63,Kilkenny,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1185,1227,0
Cistercians,53.16,-6.91,Kildare,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1189,1540,0
Cistercians,53.12,-9.05,Kilfenora,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1195,1582,0
Cistercians,52.66,-8.63,Limerik,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1198,1350,0
Cistercians,52.35,-7.74,Cork,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1200,1228,0
Cistercians,52.23,-6.83,Tintern,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1200,1537,0
Cistercians,53.34,-6.26,Dublin,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1200,1539,0
Cistercians,52.54,-6.95,Leighlin,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1204,1580,0
Cistercians,52.63,-8.42,Emly,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1206,1627,0
Cistercians,51.75,-8.38,Corck,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1225,1540,0
Cistercians,52.51,-7.9,Cashel,Ireland,Ireland - Southern and Eastern,EASTERN IRELAND,1272,1540,0
Cistercians,53.74,-6.46,Armagh,Ireland,"Ireland - Border, Midland and Western",WESTERN IRELAND,1142,1938,0
Cistercians,53.97,-8.29,Elphin,Ireland,"Ireland - Border, Midland and Western",WESTERN IRELAND,1148,1569,0
Cistercians,53.58,-7.65,Meath,Ireland,"Ireland - Border, Midland and Western",WESTERN IRELAND,1150,1540,0
Cistercians,54.87,-7.6,Raphoe,Ireland,"Ireland - Border, Midland and Western",WESTERN IRELAND,1178,1791,0
Cistercians,52.91,-7.34,Leighlin,Ireland,"Ireland - Border, Midland and Western",WESTERN IRELAND,1184,1551,0
Cistercians,53.43,-8.75,Tuam,Ireland,"Ireland - Border, Midland and Western",WESTERN IRELAND,1190,1542,0
Cistercians,53.36,-7.5,Leinster,Ireland,"Ireland - Border, Midland and Western",WESTERN IRELAND,1200,1540,0
Cistercians,53.76,-7.44,Ardagh,Ireland,"Ireland - Border, Midland and Western",WESTERN IRELAND,1214,1540,0
Cistercians,42.04,14.72,Chieti,Italy,Abruzzo,ABRUZZO - MOLISE,1147,1453,0
Cistercians,42.37,13.85,Penne,Italy,Abruzzo,ABRUZZO - MOLISE,1191,1807,0
Cistercians,42.3,14.06,Chieti,Italy,Abruzzo,ABRUZZO - MOLISE,1209,1587,0
Cistercians,42.28,13.49,Furcona,Italy,Abruzzo,ABRUZZO - MOLISE,1226,1692,0
Cistercians,42.07,13.35,Avezzano,Italy,Abruzzo,ABRUZZO - MOLISE,1268,1350,0
Cistercians,38.56,16.32,Squillace,Italy,Calabria,CALABRIA,1150,1513,0
Cistercians,39.44,16.29,Bisignano,Italy,Calabria,CALABRIA,1160,1780,0
Cistercians,39.05,16.42,Marturanensi,Italy,Calabria,CALABRIA,1173,1809,0
Cistercians,39.57,16.14,Sancti Marci,Italy,Calabria,CALABRIA,1180,1652,0
Cistercians,39.54,16.49,Rossano,Italy,Calabria,CALABRIA,1185,1819,0
Cistercians,39.72,16.08,Cassano Ionio,Italy,Calabria,CALABRIA,1197,1807,0
Cistercians,39.08,16.78,Sanseverina,Italy,Calabria,CALABRIA,1219,1652,0
Cistercians,41.35,14.15,Teano,Italy,Campania,CAMPANIA - BASILICATA,1179,1807,0
Cistercians,40.04,16.15,Anglona,Italy,Basilicata,CAMPANIA - BASILICATA,1202,1803,0
Cistercians,40.63,14.59,Amalfi,Italy,Campania,CAMPANIA - BASILICATA,1223,1583,0
Cistercians,40.76,14.54,Nola,Italy,Campania,CAMPANIA - BASILICATA,1277,1750,0
Cistercians,44.92,9.97,Piacenza,Italy,Emilia Romagna,EMILIA-ROMAGNA,1137,1937,0
Cistercians,44.85,10.17,Parma,Italy,Emilia Romagna,EMILIA-ROMAGNA,1142,1518,0
Cistercians,45.0,9.6,Piacenza,Italy,Emilia Romagna,EMILIA-ROMAGNA,1143,1810,0
Cistercians,44.57,11.15,Strada,Italy,Emilia Romagna,EMILIA-ROMAGNA,1250,1400,0
Cistercians,44.42,12.2,Ravenna,Italy,Emilia-Romagna,EMILIA-ROMAGNA,1257,2011,0
Cistercians,41.69,13.42,Véroli,Italy,Lazio,LAZIO,1098,2011,0
Cistercians,41.83,12.48,Roma,Italy,Lazio,LAZIO,1119,1809,0
Cistercians,41.43,13.19,Latina,Italy,Lazio,LAZIO,1135,1810,0
Cistercians,42.3,12.35,Civita Castellana,Italy,Lazio,LAZIO,1143,1649,0
Cistercians,41.56,12.98,Latina,Italy,Lazio,LAZIO,1145,1864,0
Cistercians,42.38,11.87,Viterbo,Italy,Lazio,LAZIO,1146,1373,0
Cistercians,42.36,12.12,Viterbo,Italy,Lazio,LAZIO,1150,1564,0
Cistercians,41.58,12.83,Velletri,Italy,Lazio,LAZIO,1167,1396,0
Cistercians,41.85,12.51,Roma,Italy,Lazio,LAZIO,1171,1802,0
Cistercians,42.57,11.74,Viterbo,Italy,Lazio,LAZIO,1189,1257,0
Cistercians,42.34,11.57,Castro,Italy,Lazio,LAZIO,1215,1350,0
Cistercians,41.74,12.69,Albano,Italy,Lazio,LAZIO,1244,1398,0
Cistercians,41.34,12.58,Anagni,Italy,Lazio,LAZIO,1245,1312,0
Cistercians,40.9,12.96,Gaeta,Italy,Lazio,LAZIO,1246,1542,0
Cistercians,44.52,8.6,Acqui Terme,Italy,Liguria,LIGURIA,1120,2000,0
Cistercians,44.41,8.86,Genova,Italy,Liguria,LIGURIA,1131,1797,0
Cistercians,44.61,8.9,Genova,Italy,Liguria,LIGURIA,1237,1481,0
Cistercians,45.35,8.95,Milano,Italy,Lombardia,LOMBARDIA,1134,1799,0
Cistercians,45.31,9.59,Lodi,Italy,Lombardia,LOMBARDIA,1135,1798,0
Cistercians,45.41,9.23,Milano,Italy,Lombardia,LOMBARDIA,1135,1952,0
Cistercians,45.97,9.18,Como,Italy,Lombardia,LOMBARDIA,1143,1785,0
Cistercians,45.21,9.27,Papiensi,Italy,Lombardia,LOMBARDIA,1190,1200,0
Cistercians,45.05,8.68,Frascarolo,Italy,Lombardia,LOMBARDIA,1204,1530,0
Cistercians,45.12,9.74,Lodi,Italy,Lombardia,LOMBARDIA,1231,1777,0
Cistercians,45.14,9.95,Cremona,Italy,Lombardia,LOMBARDIA,1231,1782,0
Cistercians,45.79,8.8,Milano,Italy,Lombardia,LOMBARDIA,1236,1400,0
Cistercians,45.23,8.23,Casale Monferrato,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1124,1784,0
Cistercians,44.72,7.43,Saluzzo,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1135,1750,0
Cistercians,44.87,7.79,Torino,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1151,1775,0
Cistercians,45.4,8.47,Novara,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1169,1400,0
Cistercians,44.85,8.82,Tortona,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1180,1538,0
Cistercians,45.03,7.52,Ripalta,Italy,Piemonte,PIEMONTE - VALLE D'AOSTA,1254,1770,0
Cistercians,40.5,17.25,Taranto,Italy,Puglia,PUGLIA,1195,1392,0
Cistercians,41.86,15.27,Severo,Italy,Puglia,PUGLIA,1201,2011,0
Cistercians,40.47,17.24,Taranto,Italy,Puglia,PUGLIA,1211,2011,0
Cistercians,40.47,17.24,Taranto,Italy,Puglia,PUGLIA,1215,1232,0
Cistercians,41.38,15.64,Taranto,Italy,Puglia,PUGLIA,1225,1613,0
Cistercians,41.3,16.31,Trani,Italy,Puglia,PUGLIA,1259,1374,0
Cistercians,40.28,8.69,Bosa,Italy,Sardegna,SARDEGNA,1150,1458,0
Cistercians,40.63,8.52,Sassari,Italy,Sardegna,SARDEGNA,1205,1432,0
Cistercians,38.01,15.13,Messina,Italy,Sicilia,SICILIA,1137,1784,0
Cistercians,38.12,13.36,Palermo,Italy,Sicilia,SICILIA,1150,1197,0
Cistercians,38.09,13.36,Palermo,Italy,Sicilia,SICILIA,1172,1516,0
Cistercians,37.26,15.02,Siracusa,Italy,Sicilia,SICILIA,1176,1693,0
Cistercians,38.14,15.52,Messina,Italy,Sicilia,SICILIA,1193,1861,0
Cistercians,36.89,15.07,Siracusa,Italy,Sicilia,SICILIA,1212,1789,0
Cistercians,37.29,13.58,Agrigento,Italy,Sicilia,SICILIA,1219,1322,0
Cistercians,37.72,14.73,Messina,Italy,Sicilia,SICILIA,1263,1310,0
Cistercians,38.08,13.29,Monreale,Italy,Sicilia,SICILIA,1307,1766,0
Cistercians,43.91,11.31,Firenze,Italy,Toscana,TOSCANA,1098,1782,0
Cistercians,42.87,11.68,Chiusi,Italy,Toscana,TOSCANA,1119,1939,0
Cistercians,43.78,11.14,Firenze,Italy,Toscana,TOSCANA,1119,1783,0
Cistercians,43.14,11.15,Volterra,Italy,Toscana,TOSCANA,1181,1652,0
Cistercians,43.77,10.47,Lucca,Italy,Toscana,TOSCANA,1233,1939,0
Cistercians,43.7,10.54,Pisa,Italy,Toscana,TOSCANA,1261,1432,0
Cistercians,43.31,10.58,Volterra,Italy,Toscana,TOSCANA,1298,2011,0
Cistercians,43.34,11.28,Siena,Italy,Toscana,TOSCANA,1337,1497,0
Cistercians,45.95,12.11,Cenetensi,Italy,Veneto,VENETO - FRIULI-VENEZIA-GIULIA,1146,1572,0
Cistercians,45.49,12.41,Torcello,Italy,Veneto,VENETO - FRIULI-VENEZIA-GIULIA,1206,2011,0
Cistercians,45.18,12.27,Choggia,Italy,Veneto,VENETO - FRIULI-VENEZIA-GIULIA,1229,1409,0
Cistercians,45.81,12.3,Treviso,Italy,Veneto,VENETO - FRIULI-VENEZIA-GIULIA,1229,1791,0
Cistercians,43.22,13.4,Macerata,Italy,Marche,UMBRIA - MARCHE,1142,1985,0
Cistercians,43.6,13.32,Sinigaglia,Italy,Marche,UMBRIA - MARCHE,1147,1796,0
Cistercians,43.28,12.35,Perugia,Italy,Umbria,UMBRIA - MARCHE,1234,1504,0
Cistercians,53.3,5.9,Utrecht,Netherlands,Friesland,NOORD NEDERLAND - GRONINGEN,1165,1580,0
Cistercians,53.06,5.56,Utrecht,Netherlands,Friesland,NOORD NEDERLAND - GRONINGEN,1192,1572,0
Cistercians,53.25,6.46,Münster,Netherlands,Friesland,NOORD NEDERLAND - GRONINGEN,1192,1580,0
Cistercians,53.25,6.46,Groningue,Netherlands,Friesland,NOORD NEDERLAND - GRONINGEN,1220,2011,0
Cistercians,53.23,6.2,Leovard,Netherlands,Friesland,NOORD NEDERLAND - GRONINGEN,1240,1580,0
Cistercians,52.03,5.04,Utrecht,Netherlands,Friesland,NOORD NEDERLAND - GRONINGEN,1342,1577,0
Cistercians,52.37,4.63,Harlem,Netherlands,Noord-Holland,NOORD NEDERLAND - GRONINGEN,1412,1574,0
Cistercians,52.25,6.2,Deventer,Netherlands,Overijssel ,NOORD NEDERLAND - GRONINGEN,1412,1575,0
Cistercians,52.37,4.63,Harlem,Netherlands,Noord-Holland,NOORD NEDERLAND - GRONINGEN,1458,1560,0
Cistercians,52.46,5.02,Utrecht,Netherlands,Noord-Holland,NOORD NEDERLAND - GRONINGEN,1465,1574,0
Cistercians,53.06,5.56,Utrecht,Netherlands,Friesland,NOORD NEDERLAND - GRONINGEN,1485,1573,0
Cistercians,51.7,5.18,s'Hertogenbosch,Netherlands,Noord-Brabant,ZUID NEDERLAND,1338,1874,0
Cistercians,51.7,5.17,,Netherlands,Noord-Brabant,ZUID NEDERLAND,1439,1577,0
Cistercians,52.8,15.18,Kamień Pomorski,Poland,Lubelskie,EASTERN POLAND,1376,1539,0
Cistercians,52.83,17.3,Wągrowiec,Poland,Wielkospolskie,NORTHERN POLAND,1143,1835,0
Cistercians,52.2,17.89,Gniezno,Poland,Wielkopolskie ,NORTHERN POLAND,1146,1819,0
Cistercians,51.35,19.87,Gnesnen,Poland,Lódzkie,NORTHERN POLAND,1177,1993,0
Cistercians,54.41,18.55,Gdansk,Poland,Pomorskie,NORTHERN POLAND,1186,2011,0
Cistercians,52.33,15.54,Poznań,Poland,Wielkopolskie,NORTHERN POLAND,1236,1834,0
Cistercians,52.0,16.88,Wroclaw,Poland,Wielkopolskie ,NORTHERN POLAND,1239,1810,0
Cistercians,53.3,17.93,Byszewo-Korónowo,Poland,Kujawsko-Pomorskie,NORTHERN POLAND,1256,1288,0
Cistercians,53.56,18.42,Gdansk,Poland,Pomorskie,NORTHERN POLAND,1267,1823,0
Cistercians,52.01,16.3,Poznań,Poland,Wielkopolskie ,NORTHERN POLAND,1285,1834,0
Cistercians,50.63,20.3,Petite-Pologne,Poland,Malopolskie,SOUTHERN POLAND,1149,1945,0
Cistercians,51.26,16.46,Wołów,Poland,Dolnoslaskie ,SOUTHERN POLAND,1163,1810,0
Cistercians,51.07,21.01,Wąchock,Poland,Swietokrzyskie,SOUTHERN POLAND,1179,1951,0
Cistercians,50.59,21.57,Cracovie,Poland,Swietokrzyskie,SOUTHERN POLAND,1185,1819,0
Cistercians,50.06,20.05,Kraków,Poland,Malopolskie,SOUTHERN POLAND,1222,2011,0
Cistercians,50.65,17.01,Wroclaw,Poland,Dolnoslaskie,SOUTHERN POLAND,1222,1810,0
Cistercians,49.78,20.18,Tarnów,Poland,Malopolskie,SOUTHERN POLAND,1239,2011,0
Cistercians,50.19,18.44,Wroclaw,Poland,Slaskie,SOUTHERN POLAND,1255,1810,0
Cistercians,51.18,17.23,Bykòw,Poland,Dolnoslaskie,SOUTHERN POLAND,1260,1535,0
Cistercians,50.73,22.0,Wroclaw,Poland,Podkarpackie,SOUTHERN POLAND,1292,1810,0
Cistercians,53.3,14.81,Kołbacz,Poland,Zachodniopomorskie ,WESTERN POLAND,1175,1535,0
Cistercians,52.07,16.04,Gościkowo,Poland,Lubuskie,WESTERN POLAND,1237,1835,0
Cistercians,52.51,15.41,Posen,Poland,Lubuskie ,WESTERN POLAND,1282,1836,0
Cistercians,53.0,15.0,Kammin,Poland,Zachodniopomorskie,WESTERN POLAND,1294,1539,0
Cistercians,41.06,-7.51,Lamego,Portugal,Centro,CENTRO,1119,1834,0
Cistercians,40.76,-8.17,Viseu,Portugal,Centro,CENTRO,1138,2011,0
Cistercians,40.99,-7.74,Lamego,Portugal,Centro,CENTRO,1140,1834,0
Cistercians,39.54,-8.97,Leiria,Portugal,Centro,CENTRO,1148,1834,0
Cistercians,41.04,-7.72,Lamego,Portugal,Centro,CENTRO,1159,1834,0
Cistercians,40.24,-8.39,Coimbra,Portugal,Centro,CENTRO,1163,1554,0
Cistercians,40.88,-6.94,Guarda,Portugal,Centro,CENTRO,1165,1550,0
Cistercians,40.61,-7.82,Viseu,Portugal,Centro,CENTRO,1188,1834,0
Cistercians,40.24,-7.47,Guarda,Portugal,Centro,CENTRO,1230,1579,0
Cistercians,38.71,-9.14,Santarém,Portugal,Alentejo,ALENTEJO,1171,1554,0
Cistercians,42.11,-8.19,Braga,Portugal,Northe,NORTE,1151,1834,0
Cistercians,41.65,-8.27,Braga,Portugal,Northe,NORTE,1169,1834,0
Cistercians,48.99,20.36,Estergom,Slovakia,Východné Slovensko,WESTERN SLOVAKIA,1223,1531,0
Cistercians,45.96,14.79,Ljubljana,Slovenia,Zahodna,STYRIA (SLOVENIA),1156,1898,0
Cistercians,46.59,14.27,Aquilée,Slovenia,Zahodna,STYRIA (SLOVENIA),1248,1786,0
Cistercians,37.43,-6.03,Sevilla,Spain,Andalucia,ANDALUCIA,1301,1431,0
Cistercians,41.81,-1.69,Tarazona,Spain,Aragon,ARAGON,1146,1835,0
Cistercians,41.29,-0.31,Saragoss,Spain,Aragon,ARAGON,1153,1835,0
Cistercians,41.19,-1.78,Tarazona,Spain,Aragon,ARAGON,1194,1835,0
Cistercians,41.68,0.14,Lérida,Spain,Aragon,ARAGON,1223,1835,0
Cistercians,43.43,-5.5,Oviedo,Spain,Asturias,ASTURIAS - CANTABRIA,1196,1835,0
Cistercians,43.31,-6.98,Oviedo,Spain,Asturias,ASTURIAS - CANTABRIA,1203,1835,0
Cistercians,43.28,-6.21,Oviedo,Spain,Asturias,ASTURIAS - CANTABRIA,1206,1835,0
Cistercians,42.13,-6.72,Astorga,Spain,Asturias,ASTURIAS - CANTABRIA,1245,1835,0
